age,type,origin,rarity
2111,2,1,0.962617
1349,0,6,0.962617
2941,4,1,0.962617
1263,3,5,0.962644
75,3,4,0.962644
1262,2,1,0.962644
1886,2,5,0.962644
1237,1,5,0.962644
625,1,4,0.962644
1800,4,3,0.962644
22,4,3,0.962656
32,4,6,0.962687
2016,2,4,0.962712
1959,3,3,0.962712
1982,2,1,0.962712
175,2,2,0.962712
2672,4,3,0.962712
2688,0,3,0.962712
2904,0,3,0.962712
585,0,6,0.962733
2118,3,3,0.962733
1346,2,6,0.962733
2118,0,2,0.962733
2129,2,4,0.962733
1769,0,1,0.962733
2115,3,1,0.962733
483,0,4,0.962733
2428,0,5,0.962733
2115,1,1,0.962733
965,4,2,0.962733
372,3,0,0.962733
965,4,0,0.962733
219,0,2,0.962733
2134,2,5,0.962733
2868,4,5,0.962733
790,3,4,0.962733
861,1,1,0.962733
2939,3,5,0.962733
627,3,6,0.962751
1286,1,3,0.962751
1318,4,6,0.962751
466,3,5,0.962751
74,3,4,0.962751
74,4,0,0.962751
1604,0,3,0.962751
1318,2,0,0.962751
2756,4,1,0.962825
2486,1,3,0.962838
148,1,5,0.962838
2172,3,3,0.962838
2177,2,0,0.962838
2287,4,6,0.962838
2287,1,6,0.962838
1962,3,2,0.962838
2027,2,1,0.962838
1971,3,3,0.962838
1962,2,1,0.962838
1957,1,4,0.962838
1467,2,3,0.962838
184,2,5,0.962838
2474,3,3,0.962838
2915,1,5,0.962838
2807,0,1,0.962838
2172,2,0,0.962838
1971,1,0,0.962838
2114,2,1,0.962848
2626,4,1,0.962848
107,1,1,0.962848
2114,2,2,0.962848
2092,3,1,0.962848
1912,1,4,0.962848
968,4,0,0.962848
909,3,6,0.962848
904,3,4,0.962848
1704,3,1,0.962848
218,4,6,0.962848
88,4,0,0.962848
761,0,3,0.962848
761,0,4,0.962848
750,3,4,0.962848
918,3,6,0.962848
2933,4,1,0.962848
2137,0,3,0.962848
750,2,4,0.962848
2399,0,3,0.962848
284,1,0,0.962857
626,2,3,0.962857
1296,2,5,0.962857
1160,0,4,0.962857
452,3,3,0.962857
1159,0,4,0.962857
1278,4,0,0.962857
1504,4,5,0.962963
1469,2,5,0.962963
2424,3,6,0.962963
2024,3,4,0.962963
39,2,0,0.962963
2075,2,4,0.962963
2958,2,2,0.962963
2290,0,5,0.962963
2273,2,0,0.962963
553,0,3,0.962963
966,3,3,0.962963
87,4,5,0.962963
969,3,3,0.962963
185,3,3,0.962963
1284,2,4,0.962963
2733,3,0,0.962963
239,1,1,0.962963
911,4,1,0.962963
1806,4,3,0.962963
109,3,3,0.962963
827,0,3,0.962963
741,1,5,0.962963
2364,1,1,0.962963
91,4,5,0.962963
741,3,5,0.962963
913,2,5,0.962963
966,4,0,0.962963
2671,4,3,0.962963
1270,3,5,0.962963
39,1,2,0.962963
2619,4,4,0.962963
39,1,4,0.962963
1979,4,1,0.962963
2963,4,5,0.962963
1811,0,2,0.963068
1811,0,1,0.963068
1809,1,3,0.963068
1279,1,2,0.963068
358,3,3,0.963077
2524,4,3,0.963077
903,2,5,0.963077
554,1,6,0.963077
556,2,5,0.963077
557,1,4,0.963077
1708,3,1,0.963077
1685,2,6,0.963077
493,3,2,0.963077
975,0,1,0.963077
912,3,4,0.963077
2378,1,0,0.963077
554,0,3,0.963077
1525,0,1,0.963077
758,0,4,0.963077
758,4,6,0.963077
737,1,5,0.963077
721,3,2,0.963077
789,4,6,0.963077
789,3,4,0.963077
2838,3,0,0.963087
2837,1,2,0.963087
182,2,1,0.963087
149,4,5,0.963087
1376,2,2,0.963087
2832,1,0,0.963087
2833,1,2,0.963087
2686,1,1,0.963087
2041,1,6,0.963087
2495,3,6,0.963087
2837,0,1,0.963087
2727,4,1,0.9631
2734,0,6,0.9631
2767,3,2,0.9631
2748,2,3,0.9631
2981,1,5,0.963134
630,1,4,0.963173
1316,3,2,0.963173
467,4,4,0.963173
467,3,5,0.963173
1807,1,3,0.963173
1601,1,1,0.963173
1305,3,6,0.963173
2094,0,5,0.96319
888,3,6,0.96319
1189,4,2,0.96319
1043,1,0,0.96319
2621,1,4,0.96319
2100,2,1,0.96319
524,0,4,0.96319
1027,0,2,0.96319
979,0,1,0.96319
971,4,0,0.96319
1905,2,5,0.96319
1752,0,4,0.96319
1684,2,6,0.96319
1513,0,1,0.96319
745,2,5,0.96319
733,3,4,0.96319
46,2,0,0.96319
2096,0,5,0.96319
86,0,4,0.96319
533,4,2,0.96319
970,0,0,0.96319
2387,0,1,0.96319
648,2,5,0.96319
2365,1,1,0.96319
2494,3,6,0.963211
2026,0,4,0.963211
179,2,1,0.963211
835,3,4,0.963211
828,1,6,0.963211
2834,1,2,0.963211
2917,1,5,0.963211
2026,3,4,0.963211
187,4,5,0.963211
33,4,6,0.963235
33,2,0,0.963235
33,1,4,0.963235
2752,0,5,0.963235
2754,0,5,0.963235
33,0,4,0.963235
2728,4,1,0.963235
2732,3,0,0.963235
62,4,5,0.963277
1861,4,1,0.963277
1280,2,5,0.963277
891,4,5,0.963303
1762,4,3,0.963303
1078,3,1,0.963303
540,1,6,0.963303
540,3,6,0.963303
540,4,6,0.963303
921,3,6,0.963303
1020,2,2,0.963303
1785,3,5,0.963303
414,4,3,0.963303
375,3,5,0.963303
1526,0,0,0.963303
752,2,5,0.963303
313,0,4,0.963303
1424,2,3,0.963333
1422,2,3,0.963333
2810,3,0,0.963333
2018,3,4,0.963333
2018,4,6,0.963333
1956,1,4,0.963333
190,3,6,0.963333
190,2,5,0.963333
836,2,1,0.963333
836,3,4,0.963333
830,0,3,0.963333
2291,4,6,0.963333
191,3,6,0.963333
2802,4,6,0.963333
2291,0,3,0.963333
1859,2,4,0.96338
1600,4,0,0.96338
1582,2,6,0.96338
61,1,0,0.96338
1276,2,1,0.96338
2389,4,2,0.963415
1077,2,2,0.963415
84,3,4,0.963415
950,4,3,0.963415
950,3,3,0.963415
1619,4,0,0.963415
400,0,4,0.963415
1523,3,4,0.963415
1523,0,1,0.963415
413,4,0,0.963415
1022,1,6,0.963415
2527,3,3,0.963415
2497,3,6,0.963455
2497,1,3,0.963455
145,3,3,0.963455
2661,0,6,0.963455
2853,4,5,0.963455
1381,4,4,0.963455
1370,4,4,0.963455
2322,4,6,0.963455
1379,4,4,0.963455
1372,4,4,0.963455
120,4,0,0.963455
2682,4,4,0.963455
16,4,5,0.96347
2980,4,4,0.96347
2980,2,2,0.96347
1299,2,6,0.963483
1884,1,5,0.963483
1282,4,0,0.963483
1309,3,2,0.963483
2366,1,1,0.963526
528,2,5,0.963526
495,4,0,0.963526
973,4,0,0.963526
973,3,2,0.963526
863,4,0,0.963526
85,4,5,0.963526
1784,0,1,0.963526
1758,2,0,0.963526
85,4,0,0.963526
1506,3,4,0.963526
541,3,2,0.963526
646,3,1,0.963526
1112,3,0,0.963526
85,0,2,0.963526
919,3,6,0.963526
1470,3,1,0.963576
2668,2,0,0.963576
2956,3,6,0.963576
2956,0,3,0.963576
837,3,4,0.963576
193,4,5,0.963576
1428,4,3,0.963576
189,4,5,0.963576
2490,3,6,0.963576
2827,0,6,0.963576
1314,3,6,0.963585
2770,3,2,0.963636
2535,4,6,0.963636
2998,2,4,0.963636
2735,0,6,0.963636
1181,2,1,0.963636
2781,3,0,0.963636
1084,3,0,0.963636
1084,4,6,0.963636
2098,4,6,0.963636
1023,1,6,0.963636
496,2,1,0.963636
1901,2,5,0.963636
481,3,2,0.963636
1097,3,5,0.963636
1759,4,3,0.963636
1759,3,5,0.963636
1084,4,0,0.963636
864,2,2,0.963636
1711,3,6,0.963636
652,0,3,0.963636
1623,3,5,0.963636
652,1,1,0.963636
1114,1,5,0.963636
2763,2,3,0.963636
1530,0,6,0.963636
1521,0,6,0.963636
1624,1,5,0.963636
2768,2,3,0.963636
492,2,1,0.963636
496,4,6,0.963636
885,1,3,0.963636
1858,2,4,0.963687
1848,1,0,0.963687
1588,0,3,0.963687
1578,0,0,0.963687
2324,2,6,0.963696
146,3,3,0.963696
2300,0,3,0.963696
2299,1,6,0.963696
2817,1,1,0.963696
146,1,5,0.963696
119,3,5,0.963696
146,3,2,0.963696
825,2,2,0.963696
825,1,1,0.963696
825,2,4,0.963696
196,2,1,0.963696
2327,2,6,0.963696
195,2,2,0.963696
1384,2,6,0.963696
2161,2,5,0.963696
10,4,3,0.963731
684,1,5,0.963746
649,0,3,0.963746
1016,0,2,0.963746
684,1,2,0.963746
478,4,0,0.963746
948,3,4,0.963746
477,3,2,0.963746
684,0,1,0.963746
272,0,1,0.963746
403,3,4,0.963746
1542,0,0,0.963746
1537,1,1,0.963746
1537,0,3,0.963746
1529,0,3,0.963746
1519,4,2,0.963746
748,1,5,0.963746
748,4,6,0.963746
536,3,6,0.963746
272,1,3,0.963746
2243,2,2,0.963768
2775,3,0,0.963768
2788,2,3,0.963768
1871,4,1,0.963788
1846,2,5,0.963788
2320,4,1,0.963816
2899,1,6,0.963816
2022,1,6,0.963816
117,0,2,0.963816
2924,2,4,0.963816
2822,1,2,0.963816
2657,0,6,0.963816
2022,0,4,0.963816
2293,0,4,0.963816
2923,3,6,0.963816
2384,1,0,0.963855
538,4,6,0.963855
714,1,1,0.963855
944,3,4,0.963855
1336,4,0,0.963855
476,3,3,0.963855
747,0,4,0.963855
866,4,0,0.963855
1679,2,6,0.963855
398,3,4,0.963855
480,1,6,0.963855
680,1,2,0.963855
680,0,1,0.963855
679,2,0,0.963855
675,1,0,0.963855
68,4,0,0.963889
1869,1,5,0.963889
1864,2,4,0.963889
1864,2,1,0.963889
1820,1,1,0.963889
1302,2,6,0.963889
1816,0,4,0.963889
1302,4,6,0.963889
1302,2,0,0.963889
2712,2,5,0.963899
2650,2,4,0.963934
2294,3,0,0.963934
1931,1,4,0.963934
192,2,2,0.963934
203,3,6,0.963934
2858,2,2,0.963934
1948,1,0,0.963934
2050,0,2,0.963934
2648,2,4,0.963934
2659,2,0,0.963934
1092,0,1,0.963964
712,0,4,0.963964
2529,3,3,0.963964
1092,3,1,0.963964
1230,1,2,0.963964
514,4,6,0.963964
678,0,4,0.963964
509,1,6,0.963964
704,0,4,0.963964
982,1,1,0.963964
712,3,5,0.963964
1792,3,5,0.963964
1791,3,3,0.963964
869,2,2,0.963964
1180,4,2,0.963964
1731,3,0,0.963964
1760,2,5,0.963964
1538,0,0,0.963964
1625,2,1,0.963964
644,1,4,0.963964
2567,3,0,0.963964
1835,4,3,0.963989
1817,0,4,0.963989
1817,3,0,0.963989
2787,2,3,0.964029
2262,2,0,0.964029
2849,0,6,0.964052
2021,3,4,0.964052
2048,3,4,0.964052
1987,4,1,0.964052
1403,3,4,0.964052
207,3,6,0.964052
2927,3,4,0.964052
848,1,1,0.964052
2927,3,6,0.964052
2153,0,2,0.964052
2304,0,3,0.964052
2818,4,6,0.964052
1387,2,2,0.964052
2651,2,4,0.964052
2651,0,3,0.964052
545,0,5,0.964072
2530,4,3,0.964072
677,0,4,0.964072
305,3,4,0.964072
545,1,4,0.964072
1108,3,0,0.964072
615,4,6,0.964072
1029,1,6,0.964072
1100,1,5,0.964072
1001,4,4,0.964072
1001,0,2,0.964072
516,1,6,0.964072
984,0,6,0.964072
984,4,2,0.964072
984,4,0,0.964072
670,1,1,0.964072
946,3,3,0.964072
1100,3,0,0.964072
418,4,2,0.964072
545,3,5,0.964072
713,4,5,0.964072
1543,1,1,0.964072
1539,0,6,0.964072
2605,1,6,0.964072
549,3,2,0.964072
549,0,5,0.964072
699,2,0,0.964072
677,1,0,0.964072
615,1,5,0.964072
2568,3,0,0.964072
1831,0,2,0.964088
1847,2,5,0.964088
1840,1,5,0.964088
1831,2,1,0.964088
1818,0,1,0.964088
1874,1,0,0.964088
2245,0,1,0.964158
2240,1,0,0.964158
2248,1,5,0.964158
2245,4,2,0.964158
2244,1,0,0.964158
2772,3,2,0.964158
2782,2,4,0.964158
2301,0,3,0.964169
1924,1,4,0.964169
1366,3,6,0.964169
264,1,6,0.964169
1988,2,5,0.964169
1921,0,0,0.964169
838,2,2,0.964169
204,2,5,0.964169
1101,3,0,0.964179
1101,2,6,0.964179
881,4,3,0.964179
1004,2,4,0.964179
503,3,2,0.964179
1179,2,1,0.964179
513,4,2,0.964179
500,4,2,0.964179
1087,3,0,0.964179
1744,0,3,0.964179
881,1,1,0.964179
304,3,4,0.964179
1555,4,2,0.964179
1004,0,4,0.964179
999,2,2,0.964179
643,1,0,0.964179
1744,3,1,0.964179
703,0,4,0.964179
671,1,1,0.964179
1726,3,4,0.964179
1881,1,4,0.964187
1312,2,4,0.964187
1830,3,1,0.964187
1819,1,0,0.964187
1836,0,0,0.964187
1836,3,0,0.964187
689,2,0,0.964286
2296,1,6,0.964286
2238,2,2,0.964286
275,1,3,0.964286
689,3,5,0.964286
266,3,2,0.964286
511,2,1,0.964286
512,4,6,0.964286
506,4,2,0.964286
497,4,0,0.964286
333,1,1,0.964286
1880,1,0,0.964286
475,0,5,0.964286
2988,2,2,0.964286
1837,4,3,0.964286
1832,3,5,0.964286
1825,3,1,0.964286
471,3,2,0.964286
1897,0,0,0.964286
1743,2,4,0.964286
985,0,2,0.964286
847,0,5,0.964286
1629,1,5,0.964286
1590,3,4,0.964286
1590,0,3,0.964286
689,2,3,0.964286
1544,0,1,0.964286
2978,4,5,0.964286
499,3,2,0.964286
2251,2,5,0.964286
48,2,0,0.964286
2333,1,0,0.964286
2789,2,3,0.964286
1008,2,4,0.964286
2789,4,0,0.964286
544,0,5,0.964286
1008,0,0,0.964286
1102,2,1,0.964286
2714,1,1,0.964286
2305,0,5,0.964286
1879,1,0,0.964384
1878,1,5,0.964384
1826,0,1,0.964384
1878,4,1,0.964384
1093,0,4,0.964392
276,1,6,0.964392
1015,0,0,0.964392
1000,4,0,0.964392
987,0,2,0.964392
874,2,2,0.964392
1628,2,4,0.964392
1628,1,5,0.964392
49,1,4,0.964392
2549,4,6,0.964392
695,2,3,0.964392
1176,2,4,0.964392
1052,2,2,0.964392
658,2,5,0.964392
658,0,4,0.964392
2358,2,3,0.964401
2315,4,2,0.964401
2315,4,6,0.964401
2316,4,6,0.964401
2145,3,4,0.964401
1952,1,4,0.964401
2504,3,6,0.964401
849,4,3,0.964401
845,2,4,0.964401
330,2,3,0.964401
331,2,4,0.964401
2652,3,2,0.964401
2860,0,4,0.964401
2652,4,4,0.964401
1389,3,4,0.964401
2261,4,1,0.964413
2961,0,0,0.964413
35,0,6,0.964413
2249,2,1,0.964413
2249,0,1,0.964413
2968,3,0,0.964427
17,3,6,0.964444
1877,1,0,0.964481
50,1,0,0.964497
547,1,4,0.964497
1014,2,4,0.964497
502,4,2,0.964497
501,3,2,0.964497
498,2,1,0.964497
708,3,5,0.964497
1745,2,4,0.964497
1742,1,5,0.964497
423,2,1,0.964497
1553,4,2,0.964497
425,1,6,0.964497
2440,2,3,0.964516
2318,3,3,0.964516
1949,3,3,0.964516
1938,2,6,0.964516
1938,3,5,0.964516
115,4,3,0.964516
115,0,2,0.964516
1479,2,6,0.964516
2440,2,4,0.964516
1392,4,4,0.964516
259,2,1,0.964516
2862,1,0,0.964516
2246,1,0,0.964539
2265,2,0,0.964539
2265,4,1,0.964539
2794,4,6,0.964539
2265,2,5,0.964539
1117,0,0,0.964602
1123,0,1,0.964602
1117,1,5,0.964602
1009,0,4,0.964602
991,3,1,0.964602
659,2,5,0.964602
997,0,2,0.964602
997,2,4,0.964602
1009,4,4,0.964602
2561,3,0,0.964602
472,0,5,0.964602
472,3,3,0.964602
711,4,5,0.964602
711,2,0,0.964602
1675,2,1,0.964602
421,2,1,0.964602
1631,2,6,0.964602
2542,3,3,0.964602
2551,3,1,0.964602
82,4,0,0.964602
657,1,1,0.964602
2548,4,3,0.964602
694,1,0,0.964602
659,0,4,0.964602
1133,1,6,0.964602
2442,2,3,0.96463
2439,3,6,0.96463
43,1,4,0.96463
258,1,2,0.96463
2506,4,6,0.96463
1944,1,0,0.96463
1939,2,1,0.96463
128,3,2,0.96463
1397,1,4,0.96463
1395,4,0,0.96463
1365,2,0,0.96463
2258,1,6,0.964664
702,2,5,0.964706
473,1,6,0.964706
2540,0,4,0.964706
1013,0,2,0.964706
1013,0,0,0.964706
698,3,5,0.964706
302,3,4,0.964706
428,2,1,0.964706
431,2,1,0.964706
432,0,0,0.964706
431,0,0,0.964706
430,2,2,0.964706
1633,1,3,0.964706
1633,4,0,0.964706
51,1,0,0.964706
2540,3,3,0.964706
621,2,1,0.964706
698,2,0,0.964706
443,0,4,0.964706
663,1,1,0.964706
2443,2,3,0.964744
2508,2,4,0.964744
2892,1,6,0.964744
260,2,6,0.964744
260,1,3,0.964744
260,1,2,0.964744
248,1,2,0.964744
2928,4,5,0.964744
2928,2,4,0.964744
1492,2,6,0.964744
2894,0,4,0.964744
2641,4,4,0.964744
323,2,3,0.964744
1829,3,1,0.96477
1829,3,0,0.96477
1592,2,1,0.96477
1829,0,1,0.96477
2709,4,0,0.964789
2793,4,6,0.964789
639,3,6,0.964809
2543,0,4,0.964809
1242,1,5,0.964809
1175,2,4,0.964809
1148,1,2,0.964809
1131,1,6,0.964809
1119,1,5,0.964809
1119,0,4,0.964809
1010,0,0,0.964809
442,3,5,0.964809
429,0,4,0.964809
1632,0,3,0.964809
1332,1,0,0.964809
1333,2,2,0.964809
1332,2,2,0.964809
298,3,4,0.964809
2558,3,0,0.964809
2463,0,3,0.964856
2949,3,3,0.964856
2311,4,6,0.964856
2930,2,2,0.964856
2864,4,5,0.964856
1942,3,3,0.964856
1915,3,0,0.964856
250,2,1,0.964856
1688,3,5,0.964856
599,3,2,0.964856
1352,1,3,0.964856
1399,4,0,0.964856
1399,1,4,0.964856
2891,4,1,0.964856
2639,4,4,0.964856
1240,1,5,0.964912
1174,2,3,0.964912
299,4,3,0.964912
1154,1,2,0.964912
1154,1,6,0.964912
1151,1,6,0.964912
279,1,0,0.964912
1243,1,0,0.964912
460,0,6,0.964912
1719,1,0,0.964912
1667,4,2,0.964912
1667,2,4,0.964912
52,4,5,0.964912
1247,2,5,0.964912
2557,3,0,0.964912
1143,1,6,0.964912
18,2,6,0.964912
460,2,2,0.964912
18,3,6,0.964912
469,3,2,0.964912
1154,1,3,0.964912
2977,3,4,0.964912
279,1,3,0.964912
1593,2,4,0.96496
324,4,5,0.964968
2309,4,6,0.964968
2120,0,2,0.964968
2120,3,1,0.964968
773,4,6,0.964968
2088,3,1,0.964968
1776,3,3,0.964968
853,2,2,0.964968
1689,3,5,0.964968
1357,3,4,0.964968
778,4,3,0.964968
773,0,4,0.964968
345,1,6,0.964968
2895,2,4,0.964968
1212,2,0,0.964968
2986,0,1,0.965
1294,2,1,0.965015
1290,3,5,0.965015
441,0,4,0.965015
441,4,2,0.965015
1291,2,4,0.965015
434,2,2,0.965015
1673,1,5,0.965015
1011,0,2,0.965015
1551,1,1,0.965015
2579,0,1,0.965015
2573,3,1,0.965015
1294,2,4,0.965015
1291,2,1,0.965015
2228,2,5,0.965035
1359,1,3,0.965079
2455,1,4,0.965079
1699,4,0,0.965079
1699,4,2,0.965079
854,4,3,0.965079
815,1,6,0.965079
779,3,4,0.965079
1485,3,1,0.965079
1611,4,0,0.965116
1887,3,4,0.965116
1153,2,2,0.965116
456,1,4,0.965116
1152,1,3,0.965116
439,0,0,0.965116
2995,1,1,0.965116
1613,4,0,0.965116
1611,2,0,0.965116
1887,1,0,0.965116
1611,2,1,0.965116
296,0,0,0.965116
2995,3,3,0.965116
36,2,0,0.965157
2196,2,5,0.965157
594,0,6,0.96519
236,3,4,0.96519
2457,3,3,0.96519
2446,1,4,0.96519
2878,1,0,0.96519
253,4,3,0.96519
253,4,2,0.96519
252,1,3,0.96519
2431,4,2,0.96519
2945,3,0,0.96519
1696,0,4,0.96519
1355,1,3,0.96519
344,4,5,0.96519
2360,0,3,0.96519
803,0,4,0.96519
764,3,4,0.96519
764,1,1,0.96519
1355,3,4,0.96519
2431,0,1,0.96519
635,1,1,0.965217
1171,1,6,0.965217
2545,4,1,0.965217
468,0,5,0.965217
1614,2,1,0.965217
1565,2,4,0.965217
1165,1,6,0.965217
2571,0,1,0.965217
2227,3,4,0.965278
2215,2,1,0.965278
1451,3,1,0.965278
2213,0,0,0.965278
2280,1,0,0.965278
2520,1,4,0.9653
2510,2,4,0.9653
2456,3,3,0.9653
2456,2,4,0.9653
2450,3,3,0.9653
2448,4,6,0.9653
2402,0,6,0.9653
325,2,3,0.9653
2087,4,6,0.9653
2087,0,4,0.9653
2866,1,0,0.9653
1914,2,1,0.9653
1502,2,2,0.9653
2866,4,5,0.9653
1775,1,2,0.9653
1914,0,5,0.9653
797,0,5,0.9653
322,4,5,0.9653
792,0,5,0.9653
2456,1,4,0.9653
782,0,2,0.9653
771,2,4,0.9653
782,4,3,0.9653
767,0,2,0.9653
763,1,1,0.9653
763,0,4,0.9653
1499,1,1,0.9653
380,3,5,0.9653
379,3,2,0.9653
1362,2,0,0.9653
2397,0,3,0.9653
326,4,6,0.9653
1155,4,1,0.965318
280,1,3,0.965318
1564,0,1,0.965318
1292,2,1,0.965318
2966,3,0,0.965385
2199,2,1,0.965398
2199,3,4,0.965398
2281,2,0,0.965398
2268,1,6,0.965398
2231,2,5,0.965398
2223,0,3,0.965398
2197,0,0,0.965398
2013,4,2,0.965398
2512,3,6,0.965409
2460,0,3,0.965409
1196,4,6,0.965409
2409,4,6,0.965409
2409,0,1,0.965409
1766,1,5,0.965409
2141,0,2,0.965409
1068,2,1,0.965409
2081,4,1,0.965409
1196,1,2,0.965409
858,4,6,0.965409
794,0,5,0.965409
1350,2,0,0.965409
2407,1,4,0.965409
633,1,1,0.965418
633,1,0,0.965418
1170,1,6,0.965418
2572,3,0,0.965418
1156,1,2,0.965418
1265,2,5,0.965418
2994,2,2,0.965517
319,1,6,0.965517
2411,0,6,0.965517
2204,3,4,0.965517
2411,2,4,0.965517
588,3,2,0.965517
1169,2,1,0.965517
1163,4,6,0.965517
584,1,3,0.965517
584,0,5,0.965517
288,1,3,0.965517
727,3,2,0.965517
1356,3,4,0.965517
2211,2,1,0.965517
2204,1,5,0.965517
2125,0,2,0.965517
2082,2,4,0.965517
2079,2,0,0.965517
1888,2,6,0.965517
2065,3,4,0.965517
2012,2,1,0.965517
2008,0,6,0.965517
2005,0,6,0.965517
1074,3,1,0.965517
2089,2,4,0.965517
1888,2,0,0.965517
241,0,2,0.965517
2975,4,6,0.965517
1779,1,2,0.965517
1773,0,1,0.965517
2139,3,5,0.965517
859,1,6,0.965517
2126,0,2,0.965517
1295,2,6,0.965517
1606,1,1,0.965517
2430,0,5,0.965517
796,4,0,0.965517
796,0,4,0.965517
1566,2,6,0.965517
781,3,6,0.965517
1295,1,2,0.965517
727,2,5,0.965517
2211,3,0,0.965517
1295,2,2,0.965517
584,3,6,0.965517
44,2,0,0.965517
2005,2,6,0.965517
1288,2,0,0.965517
2084,3,1,0.965517
1251,2,5,0.965517
74,0,4,0.965616
283,1,6,0.965616
286,1,2,0.965616
286,1,6,0.965616
1286,2,1,0.965616
283,1,3,0.965616
1885,3,4,0.965616
1250,1,2,0.965616
466,1,6,0.965616
1654,4,0,0.965616
1323,3,5,0.965616
1604,2,5,0.965616
1568,4,4,0.965616
285,1,2,0.965616
2522,1,4,0.965625
2408,0,1,0.965625
567,1,3,0.965625
567,1,4,0.965625
2113,2,2,0.965625
1069,3,1,0.965625
2072,2,1,0.965625
224,4,0,0.965625
224,2,2,0.965625
104,0,2,0.965625
104,4,0,0.965625
102,4,0,0.965625
2937,3,6,0.965625
1700,4,2,0.965625
2937,0,3,0.965625
2884,1,0,0.965625
2133,3,5,0.965625
2219,1,5,0.965636
2033,1,6,0.965636
2009,4,1,0.965636
2009,3,4,0.965636
1457,1,1,0.965636
171,4,5,0.965636
173,1,5,0.965636
171,2,5,0.965636
30,4,3,0.965649
1252,4,0,0.965714
452,1,4,0.965714
55,4,5,0.965714
1653,4,6,0.965714
1298,2,0,0.965714
1317,2,1,0.965714
1278,1,5,0.965714
2458,2,5,0.965732
611,1,0,0.965732
589,2,4,0.965732
562,0,2,0.965732
2130,3,1,0.965732
590,2,4,0.965732
2070,0,2,0.965732
2066,3,4,0.965732
2061,3,4,0.965732
964,2,4,0.965732
238,3,2,0.965732
907,4,6,0.965732
233,1,1,0.965732
1767,1,5,0.965732
2941,1,3,0.965732
215,2,2,0.965732
2418,1,0,0.965732
2940,3,0,0.965732
2940,1,3,0.965732
1349,4,4,0.965732
2627,4,4,0.965732
2458,3,3,0.965732
2111,3,5,0.965732
1460,4,1,0.965753
2269,4,0,0.965753
2226,1,5,0.965753
2181,3,3,0.965753
169,3,3,0.965753
2036,4,6,0.965753
1441,2,4,0.965753
170,1,5,0.965753
447,0,4,0.965812
447,1,4,0.965812
1602,3,3,0.965812
1567,1,6,0.965812
1284,1,2,0.965812
2428,4,2,0.965838
2416,0,1,0.965838
585,3,6,0.965838
965,2,4,0.965838
2108,3,5,0.965838
376,3,5,0.965838
488,3,3,0.965838
965,0,0,0.965838
965,3,2,0.965838
483,2,1,0.965838
906,3,3,0.965838
2129,3,4,0.965838
890,3,4,0.965838
724,2,0,0.965838
579,0,5,0.965838
2868,1,0,0.965838
788,0,6,0.965838
756,2,5,0.965838
756,1,1,0.965838
376,3,2,0.965838
1346,3,5,0.965838
2107,1,5,0.965838
2129,3,5,0.965838
583,1,3,0.965838
724,2,5,0.965838
1444,3,1,0.96587
2000,2,6,0.96587
2035,2,1,0.96587
2001,0,6,0.96587
2001,0,4,0.96587
2220,3,0,0.96587
1321,3,4,0.965909
1810,1,0,0.965909
1603,1,1,0.965909
2965,3,0,0.965909
1297,3,6,0.965909
2415,1,0,0.965944
2415,4,6,0.965944
1188,4,6,0.965944
574,4,2,0.965944
722,2,1,0.965944
374,3,2,0.965944
2128,0,2,0.965944
2102,3,5,0.965944
1041,3,2,0.965944
1039,4,6,0.965944
722,0,0,0.965944
1186,4,6,0.965944
487,0,6,0.965944
489,3,2,0.965944
489,0,5,0.965944
968,2,2,0.965944
484,0,0,0.965944
953,3,4,0.965944
904,3,2,0.965944
743,3,2,0.965944
98,1,2,0.965944
97,0,2,0.965944
95,2,0,0.965944
1503,1,1,0.965944
1503,4,5,0.965944
750,3,2,0.965944
382,3,2,0.965944
726,2,0,0.965944
726,3,2,0.965944
2526,3,5,0.965944
612,0,5,0.965944
2102,2,2,0.965944
2102,0,4,0.965944
2626,4,4,0.965944
2626,1,6,0.965944
2974,2,2,0.965957
1433,4,1,0.965986
2487,1,3,0.965986
2176,0,5,0.965986
2270,4,0,0.965986
1983,0,4,0.965986
2176,4,3,0.965986
1983,1,0,0.965986
174,1,5,0.965986
1983,2,6,0.965986
1433,4,3,0.965986
1447,3,1,0.965986
2274,0,3,0.965986
2689,2,6,0.965986
2689,0,6,0.965986
467,1,4,0.966006
1807,3,3,0.966006
58,4,5,0.966006
899,3,4,0.966049
2412,4,5,0.966049
976,2,2,0.966049
2412,0,6,0.966049
1187,4,2,0.966049
571,0,5,0.966049
1060,1,6,0.966049
1060,2,1,0.966049
1060,2,4,0.966049
2101,3,4,0.966049
2101,2,2,0.966049
2075,2,0,0.966049
87,0,3,0.966049
976,4,2,0.966049
969,4,1,0.966049
887,1,3,0.966049
911,2,2,0.966049
911,3,3,0.966049
109,1,0,0.966049
1782,3,5,0.966049
1782,3,3,0.966049
109,0,2,0.966049
1751,2,4,0.966049
2391,4,6,0.966049
1038,3,1,0.966049
1040,3,2,0.966049
91,1,2,0.966049
741,2,4,0.966049
740,2,4,0.966049
573,4,2,0.966049
2485,3,5,0.966102
1320,2,6,0.966102
2221,2,1,0.966102
2911,4,0,0.966102
2911,2,2,0.966102
2016,1,0,0.966102
1978,3,2,0.966102
1959,3,4,0.966102
2479,3,5,0.966102
2276,1,1,0.966102
