age,type,origin,rarity
416,2,0,0.967811
9826,4,5,0.967811
1633,4,5,0.967811
211,3,0,0.967811
211,4,5,0.967811
211,0,5,0.967811
8766,1,3,0.967811
105,1,3,0.967811
1829,4,0,0.967811
1591,1,1,0.967811
5446,4,6,0.967811
6145,0,1,0.967811
3067,4,6,0.967811
3045,3,5,0.967811
6020,2,3,0.967811
5162,2,3,0.967811
2968,0,3,0.967811
5888,4,3,0.967811
5853,3,5,0.967811
191,2,2,0.967811
5667,3,4,0.967811
1450,2,1,0.967811
1450,1,2,0.967811
5620,2,5,0.967811
5616,4,4,0.967811
5616,2,2,0.967811
5604,3,5,0.967811
185,2,5,0.967811
185,3,4,0.967811
1411,4,1,0.967811
5446,1,1,0.967811
416,3,2,0.967811
5402,2,4,0.967811
180,3,5,0.967811
5369,4,2,0.967811
5369,2,4,0.967811
180,1,0,0.967811
5293,3,1,0.967811
6812,4,1,0.967811
90,1,2,0.967811
90,3,0,0.967811
90,4,6,0.967811
2617,0,2,0.967811
5193,2,2,0.967811
1322,2,3,0.967811
5162,0,5,0.967811
5138,2,2,0.967811
5138,4,5,0.967811
328,0,3,0.967811
3981,1,2,0.967811
9844,0,2,0.967811
9826,3,4,0.967811
469,3,3,0.967811
8771,0,4,0.967811
8771,1,1,0.967811
3396,4,5,0.967811
4661,1,1,0.967811
2966,1,4,0.967811
7096,1,6,0.967811
9085,1,0,0.967811
4519,3,5,0.967811
4124,3,2,0.967811
2054,4,0,0.967811
8527,2,0,0.967811
8510,3,0,0.967811
1094,2,4,0.967811
8341,0,5,0.967811
2070,0,6,0.967811
4124,2,0,0.967811
2054,3,2,0.967811
2054,1,5,0.967811
2050,0,6,0.967811
72,4,2,0.967811
3996,0,1,0.967811
69,4,2,0.967811
8455,0,2,0.967811
4727,2,4,0.967811
1886,4,5,0.967811
3658,2,1,0.967811
469,4,1,0.967811
121,1,0,0.967811
4661,4,6,0.967811
7060,3,3,0.967811
9831,1,3,0.967811
5954,1,2,0.967816
5954,2,2,0.967816
5941,2,2,0.967816
5762,4,4,0.967816
4246,2,3,0.967816
4201,2,4,0.967816
1022,1,3,0.967816
656,0,3,0.967816
2331,1,0,0.967816
9957,4,4,0.967816
9143,1,4,0.967816
7808,4,1,0.967816
9143,1,1,0.967816
9167,2,3,0.967816
8893,2,6,0.967816
4198,2,5,0.967816
1022,0,5,0.967816
1022,1,1,0.967816
4198,0,2,0.967816
993,0,0,0.967816
988,0,3,0.967816
7536,3,4,0.967816
7536,1,0,0.967816
4371,4,1,0.967816
2225,3,0,0.967864
2207,0,3,0.967864
6976,2,4,0.967871
1972,2,4,0.967871
9580,3,0,0.967871
6350,0,2,0.967871
6329,0,3,0.967871
6296,2,5,0.967871
6286,3,2,0.967871
2136,3,1,0.967871
6591,2,1,0.967871
2831,0,6,0.967871
5645,2,2,0.967871
2807,2,4,0.967871
2803,4,6,0.967871
5552,0,0,0.967871
5524,3,5,0.967871
8797,4,0,0.967871
5079,2,2,0.967871
5079,1,1,0.967871
4765,0,3,0.967871
4782,3,5,0.967871
9619,4,1,0.967871
9589,1,5,0.967871
9565,0,5,0.967871
3175,0,6,0.967871
2256,2,4,0.967871
4451,2,4,0.967871
1986,4,2,0.967871
1980,1,6,0.967871
8089,4,1,0.967871
1973,0,6,0.967871
1975,2,6,0.967871
4779,1,5,0.967871
7186,3,5,0.967871
231,0,5,0.96788
896,0,2,0.96788
4551,4,5,0.96788
3462,4,5,0.96788
6809,4,5,0.96788
437,4,5,0.96788
3381,3,2,0.96788
222,0,6,0.96788
1700,0,0,0.96788
8405,4,5,0.96788
3414,3,4,0.96788
1601,2,2,0.96788
1589,2,1,0.96788
1589,0,0,0.96788
1589,2,3,0.96788
1588,4,1,0.96788
1584,2,4,0.96788
1581,0,1,0.96788
2400,0,5,0.96788
3079,3,0,0.96788
6149,0,1,0.96788
3065,1,6,0.96788
3414,2,2,0.96788
778,3,0,0.96788
3040,3,5,0.96788
8215,2,2,0.96788
6018,0,5,0.96788
6017,1,5,0.96788
6016,0,5,0.96788
2979,0,0,0.96788
381,4,5,0.96788
2919,1,3,0.96788
2416,3,0,0.96788
4738,3,0,0.96788
1444,4,2,0.96788
722,1,6,0.96788
8461,2,6,0.96788
1406,1,3,0.96788
228,3,2,0.96788
697,4,2,0.96788
353,0,2,0.96788
352,0,4,0.96788
352,2,0,0.96788
687,1,5,0.96788
5298,3,6,0.96788
5298,3,1,0.96788
177,3,4,0.96788
5288,3,1,0.96788
5285,3,6,0.96788
4914,3,2,0.96788
578,4,4,0.96788
8843,0,1,0.96788
2399,0,6,0.96788
9526,4,3,0.96788
9525,4,0,0.96788
2400,4,4,0.96788
4660,1,2,0.96788
1697,0,4,0.96788
8772,4,0,0.96788
8513,0,6,0.96788
8421,3,2,0.96788
2032,4,6,0.96788
213,3,2,0.96788
7098,1,4,0.96788
2018,1,4,0.96788
2018,0,1,0.96788
8513,3,2,0.96788
6147,4,3,0.96788
517,1,3,0.96788
9526,4,0,0.96788
7652,4,5,0.96788
8768,3,0,0.96788
486,0,5,0.96788
7481,1,6,0.96788
456,3,2,0.96788
3652,3,5,0.96788
3652,2,0,0.96788
3650,1,1,0.96788
3640,4,4,0.96788
3640,3,4,0.96788
7410,2,0,0.96788
1825,2,2,0.96788
1584,4,1,0.96788
902,1,0,0.96788
7098,3,3,0.96788
6077,2,2,0.96789
5971,2,0,0.96789
5950,2,2,0.96789
5945,2,2,0.96789
5945,1,2,0.96789
7780,0,4,0.96789
4177,1,2,0.96789
9801,0,0,0.96789
8311,0,3,0.96789
2312,1,5,0.96789
2312,1,3,0.96789
4233,3,6,0.96789
4207,2,2,0.96789
4199,2,5,0.96789
4199,0,2,0.96789
8311,0,6,0.96789
4160,0,3,0.96789
4242,3,3,0.96789
2312,2,4,0.96789
1002,1,1,0.96789
999,0,6,0.96789
994,0,5,0.96789
989,0,0,0.96789
7700,1,0,0.96789
957,4,1,0.96789
3527,2,3,0.96789
2179,2,3,0.967925
3277,1,2,0.967936
3276,2,0,0.967936
3269,2,5,0.967936
3248,4,5,0.967936
3247,1,1,0.967936
4781,2,1,0.967936
6415,0,6,0.967936
3177,4,4,0.967936
3174,2,3,0.967936
3173,0,1,0.967936
3164,4,1,0.967936
3162,0,5,0.967936
6289,3,2,0.967936
4054,2,3,0.967936
2138,4,5,0.967936
9901,2,0,0.967936
4883,1,3,0.967936
5485,2,2,0.967936
5076,4,1,0.967936
5028,4,4,0.967936
5028,0,0,0.967936
8139,3,5,0.967936
4869,1,4,0.967936
4817,2,4,0.967936
4805,2,1,0.967936
4791,1,5,0.967936
8634,4,2,0.967936
9411,4,4,0.967936
2135,3,1,0.967936
1143,3,4,0.967936
6584,0,4,0.967936
8090,1,2,0.967936
1143,3,6,0.967936
8637,4,1,0.967936
8612,1,0,0.967936
2157,3,0,0.967936
2135,1,6,0.967936
8137,3,5,0.967936
8136,3,5,0.967936
4055,1,3,0.967936
4054,3,4,0.967936
8612,0,1,0.967936
8953,4,3,0.967936
8609,4,2,0.967936
7029,0,1,0.967936
4505,3,0,0.967949
444,4,3,0.967949
6813,4,6,0.967949
6813,4,1,0.967949
6790,4,5,0.967949
3389,1,5,0.967949
6766,1,5,0.967949
2100,2,0,0.967949
432,4,5,0.967949
2057,4,0,0.967949
216,4,2,0.967949
216,3,0,0.967949
1215,2,6,0.967949
2083,0,6,0.967949
1642,0,4,0.967949
1640,1,1,0.967949
414,0,3,0.967949
3973,3,3,0.967949
1604,2,0,0.967949
8933,1,5,0.967949
1568,4,1,0.967949
7372,3,1,0.967949
2900,2,1,0.967949
736,0,3,0.967949
187,2,5,0.967949
1440,2,1,0.967949
187,3,0,0.967949
715,1,1,0.967949
7372,4,2,0.967949
4284,4,6,0.967949
1404,4,4,0.967949
8767,1,1,0.967949
1401,0,2,0.967949
702,4,4,0.967949
5451,2,5,0.967949
354,0,4,0.967949
354,2,0,0.967949
5367,2,4,0.967949
348,4,6,0.967949
414,3,2,0.967949
3973,2,6,0.967949
176,2,0,0.967949
176,3,5,0.967949
2618,0,2,0.967949
5194,3,1,0.967949
339,4,6,0.967949
5177,2,2,0.967949
339,0,2,0.967949
338,0,6,0.967949
9870,1,3,0.967949
9866,3,4,0.967949
619,3,2,0.967949
2404,3,1,0.967949
4745,3,2,0.967949
7908,1,2,0.967949
7908,3,5,0.967949
9528,4,0,0.967949
4658,2,6,0.967949
2405,0,1,0.967949
582,4,3,0.967949
432,1,3,0.967949
901,2,0,0.967949
8860,4,0,0.967949
2022,2,2,0.967949
8537,4,2,0.967949
4284,1,2,0.967949
4283,1,2,0.967949
8508,4,2,0.967949
2100,4,5,0.967949
8860,0,4,0.967949
520,0,1,0.967949
2030,0,6,0.967949
9719,3,3,0.967949
3068,4,0,0.967949
3973,2,3,0.967949
509,3,4,0.967949
7629,0,6,0.967949
7606,2,3,0.967949
7606,0,1,0.967949
1187,3,4,0.967949
459,3,2,0.967949
1875,4,5,0.967949
3662,3,2,0.967949
933,2,0,0.967949
1824,1,1,0.967949
7651,4,5,0.967949
3641,3,2,0.967949
4662,4,6,0.967949
900,0,2,0.967949
454,0,5,0.967949
5732,4,4,0.967963
2367,4,4,0.967963
2363,2,3,0.967963
5932,3,1,0.967963
5761,1,0,0.967963
1056,0,6,0.967963
2366,3,1,0.967963
4243,2,3,0.967963
2352,3,0,0.967963
9218,0,6,0.967963
995,1,1,0.967963
8894,2,6,0.967963
8894,4,2,0.967963
9791,3,6,0.967963
2311,2,4,0.967963
9199,1,5,0.967963
4250,1,5,0.967963
4243,3,3,0.967963
9171,1,2,0.967963
9791,2,6,0.967963
4200,2,5,0.967963
4197,2,4,0.967963
1008,1,5,0.967963
2351,2,2,0.967963
2366,2,3,0.967963
3956,2,3,0.967963
3955,3,3,0.967963
3955,0,4,0.967963
3954,2,2,0.967963
3951,1,1,0.967963
7781,0,0,0.967963
7781,4,2,0.967963
1008,1,3,0.967963
995,0,5,0.967963
3951,2,3,0.967963
2327,1,0,0.967963
7740,3,6,0.96798
2199,1,4,0.967985
6969,2,4,0.968
4056,2,3,0.968
12,2,6,0.968
6385,4,1,0.968
6340,4,4,0.968
3125,0,0,0.968
9921,3,2,0.968
9592,2,4,0.968
2811,0,5,0.968
2158,0,5,0.968
5054,2,0,0.968
5054,1,1,0.968
5049,0,2,0.968
5048,1,1,0.968
5048,2,0,0.968
9921,2,1,0.968
4863,0,3,0.968
7967,2,4,0.968
2253,4,0,0.968
4461,1,5,0.968
1139,3,6,0.968
8626,0,6,0.968
8611,1,5,0.968
8610,4,2,0.968
1963,2,4,0.968
9559,3,0,0.968
6619,0,2,0.968
12,1,0,0.968
891,4,5,0.968017
3473,0,1,0.968017
889,2,0,0.968017
6849,4,4,0.968017
6849,0,1,0.968017
6839,3,6,0.968017
1221,2,6,0.968017
3413,3,2,0.968017
3413,3,1,0.968017
1716,1,1,0.968017
1712,1,5,0.968017
1699,4,3,0.968017
3473,0,4,0.968017
215,3,0,0.968017
7469,2,5,0.968017
3778,2,1,0.968017
417,2,5,0.968017
1641,2,1,0.968017
1641,3,3,0.968017
1641,3,6,0.968017
1641,0,4,0.968017
410,0,3,0.968017
1602,2,0,0.968017
1600,3,2,0.968017
1594,1,1,0.968017
6167,2,5,0.968017
3082,3,0,0.968017
9669,2,2,0.968017
6064,1,0,0.968017
6025,3,2,0.968017
9274,4,2,0.968017
5880,2,1,0.968017
193,4,5,0.968017
8347,0,0,0.968017
731,4,4,0.968017
1451,4,6,0.968017
5621,3,2,0.968017
4503,1,0,0.968017
8507,2,2,0.968017
714,1,2,0.968017
707,4,4,0.968017
707,2,1,0.968017
357,2,4,0.968017
695,4,4,0.968017
5304,2,2,0.968017
5292,1,6,0.968017
344,0,4,0.968017
5176,3,6,0.968017
9649,3,4,0.968017
9669,4,1,0.968017
460,3,6,0.968017
1221,2,3,0.968017
9509,3,1,0.968017
3411,3,4,0.968017
2081,3,1,0.968017
232,4,5,0.968017
8861,4,0,0.968017
7911,0,0,0.968017
8560,2,2,0.968017
8458,1,3,0.968017
8458,3,3,0.968017
8458,2,6,0.968017
8452,1,2,0.968017
8423,4,5,0.968017
8221,4,6,0.968017
518,3,4,0.968017
3995,0,0,0.968017
3978,2,6,0.968017
8929,0,5,0.968017
8560,4,2,0.968017
8765,4,6,0.968017
1711,1,1,0.968017
1877,1,4,0.968017
7378,1,6,0.968017
7378,4,2,0.968017
7378,0,3,0.968017
3656,3,2,0.968017
3649,3,6,0.968017
8507,3,0,0.968017
4244,2,1,0.968037
3960,2,2,0.968037
6083,0,3,0.968037
5943,0,2,0.968037
5937,2,1,0.968037
5935,4,4,0.968037
5935,2,5,0.968037
9956,2,1,0.968037
1360,0,0,0.968037
9147,0,4,0.968037
9812,4,3,0.968037
9155,0,3,0.968037
655,0,2,0.968037
1004,1,1,0.968037
1015,4,6,0.968037
2359,0,3,0.968037
9189,3,5,0.968037
9147,1,1,0.968037
1006,1,3,0.968037
1004,4,6,0.968037
7693,0,4,0.968037
7687,0,4,0.968037
3957,1,2,0.968037
3711,0,2,0.968037
3711,2,0,0.968037
3711,3,0,0.968037
3711,1,3,0.968037
2209,4,5,0.968045
7004,1,6,0.968064
6975,2,3,0.968064
6975,2,1,0.968064
6661,3,2,0.968064
6646,3,5,0.968064
6646,0,4,0.968064
6339,0,4,0.968064
6330,2,2,0.968064
3158,1,3,0.968064
3158,4,5,0.968064
6292,1,2,0.968064
6294,2,5,0.968064
1140,3,1,0.968064
5643,4,0,0.968064
2802,4,6,0.968064
4644,1,1,0.968064
5501,2,1,0.968064
7966,0,6,0.968064
5077,4,1,0.968064
5077,1,1,0.968064
5075,4,1,0.968064
8135,3,5,0.968064
6655,3,2,0.968064
4821,0,3,0.968064
8002,1,4,0.968064
9590,1,5,0.968064
9590,3,0,0.968064
4575,0,4,0.968064
1140,3,6,0.968064
4459,1,3,0.968064
4454,3,4,0.968064
4453,1,5,0.968064
4449,4,3,0.968064
8621,2,4,0.968064
4459,0,1,0.968064
8165,0,1,0.968064
8165,4,6,0.968064
8003,3,2,0.968064
8001,3,2,0.968064
1983,1,6,0.968064
1984,1,4,0.968064
1984,1,6,0.968064
7969,1,3,0.968064
9671,1,5,0.968085
3478,4,2,0.968085
892,2,0,0.968085
3475,0,1,0.968085
6923,2,3,0.968085
6923,2,5,0.968085
3448,4,2,0.968085
3446,3,2,0.968085
6848,2,3,0.968085
6848,0,6,0.968085
6810,1,3,0.968085
6810,1,1,0.968085
6793,2,2,0.968085
6788,1,5,0.968085
1710,4,5,0.968085
1216,3,6,0.968085
433,1,3,0.968085
1695,0,4,0.968085
4282,1,5,0.968085
4424,4,3,0.968085
9672,1,4,0.968085
405,3,3,0.968085
6230,3,6,0.968085
3474,0,4,0.968085
1567,4,1,0.968085
1567,3,4,0.968085
1715,1,4,0.968085
3071,1,6,0.968085
9670,2,2,0.968085
8213,2,2,0.968085
6026,3,2,0.968085
2419,2,5,0.968085
5883,2,0,0.968085
2899,3,4,0.968085
5385,1,2,0.968085
2844,1,5,0.968085
9715,3,5,0.968085
7373,4,4,0.968085
356,0,1,0.968085
5436,1,1,0.968085
5366,3,4,0.968085
5359,1,2,0.968085
5309,3,6,0.968085
5291,3,1,0.968085
5282,1,6,0.968085
9672,1,5,0.968085
8551,4,0,0.968085
2632,0,6,0.968085
2629,2,5,0.968085
343,4,6,0.968085
3768,3,4,0.968085
5156,2,2,0.968085
5116,1,3,0.968085
8534,3,2,0.968085
6789,3,4,0.968085
7377,1,2,0.968085
1695,0,0,0.968085
1701,0,0,0.968085
623,4,3,0.968085
2421,0,6,0.968085
2419,3,0,0.968085
1216,2,6,0.968085
4724,2,4,0.968085
2440,1,0,0.968085
9062,0,1,0.968085
9055,1,3,0.968085
8775,0,0,0.968085
2419,0,6,0.968085
3977,1,2,0.968085
9671,2,2,0.968085
8551,2,0,0.968085
8535,0,2,0.968085
8534,4,2,0.968085
8529,2,6,0.968085
1091,3,4,0.968085
2092,0,5,0.968085
8196,1,3,0.968085
3478,0,1,0.968085
403,1,4,0.968085
8827,0,2,0.968085
1890,4,5,0.968085
1889,2,2,0.968085
7357,2,2,0.968085
2419,1,0,0.968085
3645,3,2,0.968085
3639,0,2,0.968085
3639,0,5,0.968085
9714,4,2,0.968085
7058,2,4,0.968085
2211,4,5,0.968105
1005,2,5,0.968109
6093,3,2,0.968109
5925,0,2,0.968109
5925,3,1,0.968109
5764,4,4,0.968109
5764,1,0,0.968109
7527,0,4,0.968109
9153,2,3,0.968109
7540,1,0,0.968109
9800,1,4,0.968109
2362,0,3,0.968109
9183,3,5,0.968109
9159,0,0,0.968109
7540,3,2,0.968109
4241,0,2,0.968109
7811,4,2,0.968109
4251,0,5,0.968109
4196,2,5,0.968109
7812,4,1,0.968109
4158,0,5,0.968109
3953,2,3,0.968109
3953,3,3,0.968109
1005,0,6,0.968109
7822,0,0,0.968109
7811,1,0,0.968109
9150,0,2,0.968109
7528,1,1,0.968109
5944,3,3,0.968109
3531,2,4,0.968109
6971,1,1,0.968127
6338,2,2,0.968127
6657,4,0,0.968127
6598,2,6,0.968127
6596,2,5,0.968127
6332,0,3,0.968127
3161,0,0,0.968127
6293,2,5,0.968127
3119,0,0,0.968127
4855,4,4,0.968127
5479,1,1,0.968127
5045,0,2,0.968127
5045,2,0,0.968127
4999,0,0,0.968127
4458,1,1,0.968127
4576,1,4,0.968127
4576,2,0,0.968127
8094,0,0,0.968127
8167,4,3,0.968127
7994,3,6,0.968127
8092,4,1,0.968127
1928,3,4,0.968127
230,0,5,0.968153
229,0,5,0.968153
3477,0,4,0.968153
3458,2,3,0.968153
8561,2,1,0.968153
6847,4,4,0.968153
3419,1,1,0.968153
6817,4,5,0.968153
6797,2,2,0.968153
6797,0,3,0.968153
6767,4,1,0.968153
7463,1,4,0.968153
3369,3,4,0.968153
6726,1,2,0.968153
1707,1,1,0.968153
3348,3,5,0.968153
850,3,2,0.968153
7484,1,6,0.968153
1672,4,2,0.968153
6520,0,0,0.968153
6520,0,1,0.968153
6506,0,6,0.968153
1647,3,6,0.968153
1693,0,5,0.968153
3998,4,3,0.968153
409,0,3,0.968153
1598,2,2,0.968153
1595,2,0,0.968153
6171,0,5,0.968153
6168,4,5,0.968153
6168,2,5,0.968153
6166,2,6,0.968153
3080,1,6,0.968153
3080,3,0,0.968153
6066,4,0,0.968153
6063,1,0,0.968153
6027,0,2,0.968153
6027,0,5,0.968153
7446,3,6,0.968153
8459,1,3,0.968153
382,4,4,0.968153
382,2,5,0.968153
194,0,3,0.968153
194,2,5,0.968153
1210,2,4,0.968153
4508,4,5,0.968153
7463,2,1,0.968153
2898,2,1,0.968153
2898,1,6,0.968153
374,1,4,0.968153
7448,3,6,0.968153
733,2,4,0.968153
188,3,5,0.968153
5593,4,4,0.968153
5593,2,5,0.968153
5592,3,5,0.968153
713,1,6,0.968153
5452,2,5,0.968153
4121,1,4,0.968153
5444,2,5,0.968153
4425,4,4,0.968153
5331,0,3,0.968153
5331,4,5,0.968153
346,0,2,0.968153
346,4,6,0.968153
345,4,6,0.968153
1179,4,4,0.968153
2443,1,0,0.968153
622,3,4,0.968153
4140,4,2,0.968153
1181,1,6,0.968153
9056,4,6,0.968153
8556,1,5,0.968153
4732,1,1,0.968153
1585,2,0,0.968153
8830,3,2,0.968153
8830,0,5,0.968153
8688,4,6,0.968153
9053,0,0,0.968153
8459,4,2,0.968153
4140,2,4,0.968153
2086,3,6,0.968153
2085,4,4,0.968153
4107,1,4,0.968153
2028,0,0,0.968153
7941,3,3,0.968153
3975,4,3,0.968153
7910,4,3,0.968153
2088,4,4,0.968153
3831,2,2,0.968153
3765,0,2,0.968153
7464,4,0,0.968153
7464,3,4,0.968153
7464,2,1,0.968153
7463,3,5,0.968153
7448,4,4,0.968153
7448,2,1,0.968153
7379,3,5,0.968153
7379,0,0,0.968153
7379,3,6,0.968153
477,4,1,0.968153
7365,0,4,0.968153
7362,1,2,0.968153
7150,0,2,0.968153
7149,2,4,0.968153
7056,2,4,0.968153
2224,3,0,0.968165
2217,4,0,0.968165
9216,0,6,0.968182
1012,1,5,0.968182
9803,0,0,0.968182
6089,1,1,0.968182
9160,0,0,0.968182
5942,2,2,0.968182
5942,3,3,0.968182
5942,4,4,0.968182
5926,2,4,0.968182
267,3,4,0.968182
1362,1,3,0.968182
1362,4,2,0.968182
9163,2,0,0.968182
9805,0,6,0.968182
9805,1,2,0.968182
9185,1,1,0.968182
9148,0,0,0.968182
7685,2,3,0.968182
3532,2,4,0.968182
9806,0,0,0.968182
4399,4,1,0.968182
4226,0,3,0.968182
9160,3,4,0.968182
3952,0,4,0.968182
7685,3,3,0.968182
7541,0,4,0.968182
7532,1,1,0.968182
9554,1,5,0.968191
6659,4,0,0.968191
6659,3,5,0.968191
6653,4,3,0.968191
6629,0,2,0.968191
6599,2,6,0.968191
6420,3,5,0.968191
3137,4,5,0.968191
3137,4,0,0.968191
3136,3,2,0.968191
3136,4,5,0.968191
3136,4,1,0.968191
3129,3,4,0.968191
3129,2,1,0.968191
3120,3,4,0.968191
3120,4,1,0.968191
3114,2,1,0.968191
7998,0,6,0.968191
2815,1,6,0.968191
2814,1,4,0.968191
2812,1,2,0.968191
2812,1,6,0.968191
2805,2,3,0.968191
5550,4,3,0.968191
5487,4,1,0.968191
9366,4,3,0.968191
3113,0,0,0.968191
5081,3,3,0.968191
3113,3,1,0.968191
9582,3,1,0.968191
4602,3,0,0.968191
9564,1,2,0.968191
6348,3,3,0.968191
6386,3,1,0.968191
3114,3,4,0.968191
4577,0,2,0.968191
8117,4,0,0.968191
2147,1,4,0.968191
8792,3,2,0.968191
4064,3,2,0.968191
8114,4,0,0.968191
3137,3,1,0.968191
7970,1,3,0.968191
8168,4,6,0.968191
9990,0,5,0.968198
9990,0,3,0.968198
32,4,2,0.968208
9964,4,0,0.968215
6938,1,4,0.96822
6938,3,6,0.96822
3461,1,5,0.96822
226,4,5,0.96822
6814,1,0,0.96822
3406,2,6,0.96822
3406,1,0,0.96822
6785,4,6,0.96822
3366,3,3,0.96822
3366,3,5,0.96822
3672,2,3,0.96822
3353,1,5,0.96822
3353,1,3,0.96822
4659,2,6,0.96822
1692,4,5,0.96822
1673,2,3,0.96822
1673,4,2,0.96822
1671,2,3,0.96822
6522,0,1,0.96822
6521,3,6,0.96822
6503,0,6,0.96822
6490,3,4,0.96822
7050,1,5,0.96822
1583,0,4,0.96822
406,2,2,0.96822
6247,3,4,0.96822
6247,1,5,0.96822
6210,4,0,0.96822
6202,3,1,0.96822
402,1,0,0.96822
6191,4,3,0.96822
3085,2,1,0.96822
3085,4,6,0.96822
384,2,5,0.96822
372,1,6,0.96822
2850,1,2,0.96822
1443,4,2,0.96822
2423,3,1,0.96822
5453,2,2,0.96822
355,0,4,0.96822
5384,3,2,0.96822
4659,1,3,0.96822
5334,1,0,0.96822
6844,2,3,0.96822
1708,0,5,0.96822
5225,2,0,0.96822
2621,3,3,0.96822
5219,2,1,0.96822
5204,1,5,0.96822
5182,3,6,0.96822
5155,4,6,0.96822
5114,3,4,0.96822
5112,1,2,0.96822
2423,2,6,0.96822
4748,3,0,0.96822
1692,0,0,0.96822
4297,3,2,0.96822
7360,3,5,0.96822
2093,1,2,0.96822
4300,1,4,0.96822
8528,0,6,0.96822
8528,3,2,0.96822
8496,0,1,0.96822
4108,3,5,0.96822
6510,2,5,0.96822
3999,1,1,0.96822
7909,1,2,0.96822
7465,0,2,0.96822
3785,1,4,0.96822
7477,0,2,0.96822
7466,0,2,0.96822
7466,4,0,0.96822
7456,4,0,0.96822
7376,1,2,0.96822
7374,3,1,0.96822
7367,0,0,0.96822
3672,3,6,0.96822
1860,1,1,0.96822
8473,4,3,0.96822
3646,3,6,0.96822
3643,3,6,0.96822
7057,0,6,0.96822
2222,0,6,0.968224
2221,3,0,0.968224
2210,2,2,0.968224
2176,2,3,0.968224
3503,1,1,0.968254
3501,1,1,0.968254
3500,1,1,0.968254
2257,2,4,0.968254
6647,3,2,0.968254
9151,0,0,0.968254
4166,4,6,0.968254
8093,1,2,0.968254
8132,4,3,0.968254
3159,4,5,0.968254
3135,0,3,0.968254
3135,2,1,0.968254
3135,4,0,0.968254
3127,0,0,0.968254
3115,3,4,0.968254
3109,3,3,0.968254
9793,0,5,0.968254
4254,2,1,0.968254
6099,0,5,0.968254
6075,2,2,0.968254
5975,1,2,0.968254
7971,2,6,0.968254
2260,1,6,0.968254
6650,3,2,0.968254
5549,2,4,0.968254
9180,2,0,0.968254
2361,4,4,0.968254
5502,2,6,0.968254
5502,1,5,0.968254
9796,0,5,0.968254
6649,0,4,0.968254
9142,0,0,0.968254
9779,1,6,0.968254
7816,0,1,0.968254
5080,3,1,0.968254
5043,1,1,0.968254
5035,4,4,0.968254
5001,4,4,0.968254
9797,1,4,0.968254
9793,3,6,0.968254
9793,2,5,0.968254
2356,1,4,0.968254
2355,1,4,0.968254
8308,3,4,0.968254
9191,0,5,0.968254
9151,1,1,0.968254
8892,4,2,0.968254
9815,1,4,0.968254
7977,2,4,0.968254
7686,3,6,0.968254
4166,0,5,0.968254
2156,0,6,0.968254
4256,2,1,0.968254
4256,4,0,0.968254
4254,0,3,0.968254
4227,2,1,0.968254
8308,1,6,0.968254
8147,2,4,0.968254
8132,1,4,0.968254
9779,1,0,0.968254
8132,2,2,0.968254
3501,2,5,0.968254
2368,1,2,0.968254
8093,4,4,0.968254
7993,4,3,0.968254
7975,2,6,0.968254
7971,1,3,0.968254
7859,3,5,0.968254
1920,1,0,0.968254
3705,2,2,0.968254
3692,0,5,0.968254
3705,0,2,0.968254
2220,1,2,0.968284
2216,4,3,0.968284
1778,2,1,0.968288
8826,0,1,0.968288
3476,1,4,0.968288
6947,2,0,0.968288
443,2,5,0.968288
443,4,3,0.968288
443,1,0,0.968288
8764,1,3,0.968288
3401,2,6,0.968288
1717,1,5,0.968288
1706,4,3,0.968288
1703,0,4,0.968288
1703,1,1,0.968288
1702,1,1,0.968288
1684,3,1,0.968288
6517,2,4,0.968288
6507,4,5,0.968288
6498,3,6,0.968288
6246,1,5,0.968288
6243,4,0,0.968288
6200,1,6,0.968288
6200,0,6,0.968288
6195,3,0,0.968288
6172,1,0,0.968288
3086,4,6,0.968288
6160,3,1,0.968288
6156,0,1,0.968288
6028,3,2,0.968288
6028,0,2,0.968288
8346,4,2,0.968288
2891,3,1,0.968288
734,2,1,0.968288
734,4,4,0.968288
2871,1,6,0.968288
2853,2,4,0.968288
5663,4,2,0.968288
6498,4,5,0.968288
1408,2,2,0.968288
1855,1,1,0.968288
5397,0,4,0.968288
5380,2,2,0.968288
2701,2,2,0.968288
5380,2,0,0.968288
5380,4,0,0.968288
5380,3,2,0.968288
5376,3,4,0.968288
5354,2,2,0.968288
2017,4,6,0.968288
2290,0,4,0.968288
2627,2,5,0.968288
4558,2,2,0.968288
5188,3,3,0.968288
2601,1,2,0.968288
5120,4,4,0.968288
5117,0,2,0.968288
8689,3,6,0.968288
4913,4,1,0.968288
4332,3,2,0.968288
618,1,1,0.968288
1230,1,5,0.968288
609,1,0,0.968288
3354,2,1,0.968288
583,4,3,0.968288
4141,3,5,0.968288
4558,0,2,0.968288
4558,4,2,0.968288
9057,3,2,0.968288
7361,0,4,0.968288
4105,3,5,0.968288
8753,1,3,0.968288
4332,2,4,0.968288
4330,0,0,0.968288
1105,1,0,0.968288
8550,4,4,0.968288
8550,2,0,0.968288
4141,1,6,0.968288
9852,4,5,0.968288
8345,4,1,0.968288
4141,4,2,0.968288
4106,3,5,0.968288
4335,2,4,0.968288
2089,4,4,0.968288
4746,3,0,0.968288
7636,3,4,0.968288
3771,0,2,0.968288
3770,3,4,0.968288
7462,3,5,0.968288
7462,2,5,0.968288
478,3,2,0.968288
