age,type,origin,rarity
1247,0,6,0.97035
1244,1,4,0.97035
1232,0,3,0.97035
625,3,3,0.97035
3903,1,6,0.97035
2316,4,5,0.97035
4026,0,1,0.97037
2009,2,5,0.97037
2009,1,3,0.97037
121,3,0,0.97037
120,0,6,0.97037
3854,3,4,0.97037
3836,1,2,0.97037
3834,4,1,0.97037
1920,0,5,0.97037
4050,4,2,0.97037
207,3,5,0.97037
193,4,5,0.97037
97,1,0,0.97037
97,0,1,0.97037
775,4,1,0.97037
96,3,1,0.97037
181,2,6,0.97037
180,4,2,0.97037
2749,1,4,0.97037
2554,2,1,0.97037
2553,2,1,0.97037
4979,0,5,0.97037
4979,1,0,0.97037
460,2,0,0.970414
448,1,1,0.970414
448,1,0,0.970414
434,1,2,0.970414
388,4,2,0.970414
388,2,6,0.970414
3071,3,1,0.970414
1381,0,4,0.970414
1370,3,0,0.970414
41,2,1,0.970414
4289,4,2,0.97043
2119,2,0,0.97043
2109,4,4,0.97043
4202,4,4,0.97043
4199,2,1,0.97043
4199,2,4,0.97043
2097,2,5,0.97043
2096,4,3,0.97043
2096,2,0,0.97043
2094,4,3,0.97043
3904,4,6,0.97043
3904,0,3,0.97043
3904,2,6,0.97043
3901,1,1,0.97043
2955,0,3,0.97043
1808,1,2,0.97043
3572,3,1,0.97043
3572,1,0,0.97043
3547,0,6,0.97043
3386,2,0,0.97043
3386,0,3,0.97043
3363,2,6,0.97043
4285,0,5,0.97043
3964,4,5,0.97043
3025,0,6,0.97043
1510,2,5,0.97043
2955,3,3,0.97043
1489,2,5,0.97043
2933,1,5,0.97043
2843,4,5,0.97043
2798,2,2,0.97043
2798,2,6,0.97043
2469,2,6,0.97043
1299,3,2,0.97043
1299,1,4,0.97043
316,2,1,0.97043
640,1,2,0.97043
2483,3,6,0.97043
2483,2,4,0.97043
306,4,3,0.97043
302,1,4,0.97043
2411,1,6,0.97043
2409,4,1,0.97043
2252,3,4,0.97043
570,2,5,0.97043
4028,0,4,0.970443
2014,1,0,0.970443
4021,3,2,0.970443
1956,1,2,0.970443
1950,3,5,0.970443
3848,3,1,0.970443
3848,4,2,0.970443
3845,3,2,0.970443
3845,2,5,0.970443
3838,1,3,0.970443
3835,1,3,0.970443
931,3,0,0.970443
927,4,6,0.970443
213,1,3,0.970443
1596,3,5,0.970443
774,4,1,0.970443
175,2,6,0.970443
175,4,1,0.970443
733,1,4,0.970443
711,2,0,0.970443
710,0,0,0.970443
710,1,1,0.970443
2708,3,0,0.970443
2684,1,2,0.970443
2563,3,6,0.970443
1196,3,6,0.970443
1196,3,0,0.970443
1196,4,6,0.970443
4969,4,6,0.970492
4969,3,2,0.970492
439,1,3,0.970501
412,2,3,0.970501
412,3,4,0.970501
390,3,5,0.970501
3084,0,2,0.970501
548,0,2,0.970509
548,2,4,0.970509
304,4,3,0.970509
2137,1,6,0.970509
2130,4,6,0.970509
4197,0,0,0.970509
4165,4,0,0.970509
2470,2,6,0.970509
3982,1,6,0.970509
3979,1,5,0.970509
3972,4,6,0.970509
3962,0,3,0.970509
3920,1,6,0.970509
3920,2,2,0.970509
236,4,1,0.970509
230,1,2,0.970509
1868,0,6,0.970509
1860,4,6,0.970509
2265,1,2,0.970509
542,1,3,0.970509
1233,4,6,0.970509
3589,1,0,0.970509
3588,2,1,0.970509
3588,1,0,0.970509
3579,3,0,0.970509
3528,4,1,0.970509
3465,2,4,0.970509
1233,1,0,0.970509
3364,2,6,0.970509
1657,2,4,0.970509
2272,4,1,0.970509
3042,2,1,0.970509
3032,2,2,0.970509
3016,1,4,0.970509
2120,0,6,0.970509
1506,3,3,0.970509
1494,4,0,0.970509
1493,4,1,0.970509
2944,0,5,0.970509
2934,2,2,0.970509
2918,2,3,0.970509
2907,1,0,0.970509
355,3,1,0.970509
672,1,5,0.970509
2279,1,0,0.970509
1300,4,0,0.970509
4836,4,5,0.970509
2422,3,4,0.970509
4817,1,4,0.970509
4778,1,3,0.970509
4778,2,5,0.970509
541,0,6,0.970509
2272,1,4,0.970509
2272,0,6,0.970509
2265,2,4,0.970509
2264,0,6,0.970509
2003,1,1,0.970516
2003,0,3,0.970516
1991,1,0,0.970516
1962,1,6,0.970516
3843,1,3,0.970516
206,2,0,0.970516
206,0,1,0.970516
4049,1,1,0.970516
192,0,0,0.970516
801,4,5,0.970516
184,3,1,0.970516
757,3,6,0.970516
172,4,1,0.970516
713,0,0,0.970516
549,0,2,0.970588
1014,1,5,0.970588
2138,1,6,0.970588
2138,4,1,0.970588
4280,3,1,0.970588
2136,1,6,0.970588
2136,3,5,0.970588
4200,0,1,0.970588
4198,2,5,0.970588
4198,0,0,0.970588
4158,2,5,0.970588
1014,4,3,0.970588
4032,3,2,0.970588
4032,3,3,0.970588
241,1,3,0.970588
238,3,0,0.970588
3921,1,0,0.970588
3921,1,2,0.970588
1945,0,1,0.970588
1945,1,2,0.970588
3840,2,5,0.970588
119,3,1,0.970588
32,3,1,0.970588
459,2,0,0.970588
32,0,1,0.970588
4781,0,4,0.970588
3591,3,4,0.970588
3591,3,6,0.970588
3590,0,6,0.970588
3581,4,0,0.970588
440,2,6,0.970588
3477,2,0,0.970588
1694,4,2,0.970588
1694,1,2,0.970588
203,2,3,0.970588
1667,2,5,0.970588
1653,2,4,0.970588
411,2,6,0.970588
1583,3,3,0.970588
3139,4,4,0.970588
3128,4,3,0.970588
3128,1,0,0.970588
1569,0,1,0.970588
3079,2,1,0.970588
183,1,3,0.970588
4449,4,4,0.970588
758,0,6,0.970588
2941,4,2,0.970588
2941,4,1,0.970588
2904,4,3,0.970588
2848,1,6,0.970588
724,0,0,0.970588
1945,3,6,0.970588
724,3,6,0.970588
712,3,6,0.970588
2763,4,2,0.970588
2302,4,3,0.970588
1374,1,3,0.970588
331,2,1,0.970588
2699,0,2,0.970588
2683,1,5,0.970588
1236,2,4,0.970588
644,3,4,0.970588
644,3,0,0.970588
1245,0,0,0.970588
4032,2,4,0.970588
4802,3,6,0.970588
2262,1,2,0.970588
571,3,5,0.970588
569,2,5,0.970588
2115,2,0,0.970588
266,0,3,0.970588
266,4,3,0.970588
4030,1,3,0.97066
4030,3,3,0.97066
4030,2,1,0.97066
1992,1,5,0.97066
1992,0,6,0.97066
1948,3,0,0.97066
928,1,0,0.97066
123,4,4,0.97066
760,3,2,0.97066
760,1,2,0.97066
759,3,6,0.97066
177,3,1,0.97066
725,3,6,0.97066
168,4,6,0.97066
2761,2,0,0.97066
2700,3,1,0.97066
2694,2,6,0.97066
155,4,1,0.97066
551,0,2,0.970667
550,0,1,0.970667
545,2,4,0.970667
545,1,3,0.970667
2140,0,6,0.970667
2135,1,6,0.970667
2105,2,5,0.970667
536,4,5,0.970667
2092,2,0,0.970667
4167,2,4,0.970667
2140,4,1,0.970667
3998,2,4,0.970667
3989,2,4,0.970667
3987,1,2,0.970667
3987,2,4,0.970667
240,2,0,0.970667
3975,4,6,0.970667
239,4,1,0.970667
228,1,2,0.970667
228,3,1,0.970667
1863,4,6,0.970667
2113,2,5,0.970667
913,1,1,0.970667
3580,0,6,0.970667
3580,1,0,0.970667
3469,3,1,0.970667
3455,2,5,0.970667
3455,1,2,0.970667
2406,4,1,0.970667
1692,3,5,0.970667
1668,0,5,0.970667
1662,0,2,0.970667
1662,4,3,0.970667
3143,4,0,0.970667
3130,2,2,0.970667
3051,4,5,0.970667
3014,1,4,0.970667
1511,0,0,0.970667
4468,2,2,0.970667
2925,2,4,0.970667
2923,2,3,0.970667
2905,4,1,0.970667
2846,4,0,0.970667
2800,4,1,0.970667
2796,1,4,0.970667
330,2,1,0.970667
3968,1,3,0.970667
1302,1,4,0.970667
641,1,2,0.970667
300,2,4,0.970667
4837,4,2,0.970667
2406,4,5,0.970667
2406,1,6,0.970667
2251,0,2,0.970667
2303,1,0,0.970667
4468,0,3,0.970667
559,0,6,0.970667
2192,4,5,0.970667
553,1,3,0.970667
409,4,1,0.970675
396,1,3,0.970675
396,1,1,0.970675
389,2,6,0.970675
1373,1,1,0.970675
1360,3,0,0.970675
1360,0,4,0.970675
1946,3,0,0.970732
1944,1,6,0.970732
117,4,5,0.970732
117,0,6,0.970732
117,0,3,0.970732
116,0,3,0.970732
116,4,5,0.970732
797,1,0,0.970732
1562,0,1,0.970732
1562,4,6,0.970732
1552,2,4,0.970732
726,0,1,0.970732
2762,2,2,0.970732
2762,4,2,0.970732
2739,2,0,0.970732
2686,0,6,0.970732
2686,3,5,0.970732
2665,4,3,0.970732
2566,4,1,0.970732
137,3,0,0.970732
552,2,5,0.970745
2124,0,0,0.970745
539,4,5,0.970745
2112,4,1,0.970745
4203,4,1,0.970745
4172,0,3,0.970745
4160,4,0,0.970745
4159,1,5,0.970745
2134,4,2,0.970745
3980,1,5,0.970745
3919,4,4,0.970745
3915,4,6,0.970745
3914,1,0,0.970745
3914,2,5,0.970745
3899,2,6,0.970745
544,2,4,0.970745
233,1,2,0.970745
1237,3,5,0.970745
3468,4,3,0.970745
3468,0,1,0.970745
3463,0,0,0.970745
574,0,4,0.970745
1666,4,0,0.970745
3133,0,2,0.970745
3043,2,1,0.970745
3039,0,6,0.970745
3006,1,6,0.970745
3006,2,0,0.970745
3006,0,4,0.970745
1513,4,6,0.970745
2961,1,5,0.970745
2961,0,3,0.970745
2960,2,4,0.970745
2958,2,2,0.970745
1488,1,2,0.970745
552,0,2,0.970745
49,3,0,0.970745
2844,4,0,0.970745
674,1,5,0.970745
1246,4,4,0.970745
2486,2,4,0.970745
2430,3,0,0.970745
2191,0,2,0.970745
2407,3,6,0.970745
2407,4,1,0.970745
4783,2,5,0.970745
4783,0,4,0.970745
2285,4,6,0.970745
4560,0,0,0.970745
2277,1,2,0.970745
4467,2,2,0.970745
566,0,4,0.970745
4539,2,5,0.970745
4748,2,2,0.970745
474,2,0,0.97076
407,3,1,0.97076
407,1,4,0.97076
3066,0,4,0.97076
2016,1,1,0.970803
2016,3,5,0.970803
1996,0,4,0.970803
1996,1,5,0.970803
115,3,0,0.970803
115,0,3,0.970803
204,1,5,0.970803
1582,3,3,0.970803
1565,0,1,0.970803
762,0,2,0.970803
762,3,5,0.970803
761,1,2,0.970803
176,4,0,0.970803
730,1,2,0.970803
167,4,6,0.970803
2757,1,2,0.970803
167,1,2,0.970803
2709,1,2,0.970803
2709,3,0,0.970803
2705,0,0,0.970803
161,3,2,0.970803
156,2,4,0.970803
156,1,1,0.970803
2016,0,3,0.970803
138,3,0,0.970803
547,2,5,0.970822
4264,4,2,0.970822
538,1,3,0.970822
2304,2,4,0.970822
3999,1,4,0.970822
3984,1,6,0.970822
3917,1,2,0.970822
3917,4,3,0.970822
3916,4,0,0.970822
4782,0,2,0.970822
231,4,1,0.970822
3583,2,4,0.970822
1695,2,3,0.970822
3347,0,2,0.970822
3342,1,4,0.970822
1659,3,6,0.970822
1651,2,4,0.970822
4291,4,2,0.970822
3148,0,4,0.970822
3147,0,4,0.970822
3145,0,0,0.970822
3132,3,0,0.970822
547,0,1,0.970822
2790,1,4,0.970822
1242,0,2,0.970822
689,1,3,0.970822
1301,0,0,0.970822
1301,1,4,0.970822
642,0,5,0.970822
2472,4,1,0.970822
4842,3,1,0.970822
4782,1,1,0.970822
4749,0,2,0.970822
295,2,5,0.970822
4673,0,6,0.970822
2305,2,4,0.970822
2281,1,2,0.970822
580,0,2,0.970822
4485,1,1,0.970822
295,1,2,0.970822
4291,3,2,0.970822
473,2,0,0.970845
400,2,3,0.970845
3078,2,2,0.970845
1371,1,1,0.970845
131,3,1,0.970874
131,0,5,0.970874
131,3,0,0.970874
4053,1,1,0.970874
4051,1,1,0.970874
4051,2,0,0.970874
2015,3,5,0.970874
2015,3,2,0.970874
126,0,5,0.970874
1938,3,3,0.970874
1925,2,1,0.970874
771,3,4,0.970874
771,1,4,0.970874
728,2,2,0.970874
2710,0,0,0.970874
2710,2,0,0.970874
2702,0,0,0.970874
2689,0,4,0.970874
2664,4,3,0.970874
537,2,4,0.970899
537,1,3,0.970899
4196,0,0,0.970899
4196,1,2,0.970899
4190,3,3,0.970899
4162,3,0,0.970899
3994,1,3,0.970899
3994,3,1,0.970899
3670,1,0,0.970899
912,3,3,0.970899
1804,1,3,0.970899
1803,2,6,0.970899
1803,3,5,0.970899
3596,3,4,0.970899
3594,3,2,0.970899
287,1,4,0.970899
3346,3,5,0.970899
1663,0,2,0.970899
3013,1,6,0.970899
3004,1,2,0.970899
1274,3,5,0.970899
1268,0,3,0.970899
1257,1,6,0.970899
1239,2,4,0.970899
1238,0,3,0.970899
633,2,1,0.970899
4716,3,6,0.970899
4775,3,5,0.970899
4769,3,5,0.970899
2190,0,2,0.970899
475,3,5,0.97093
405,1,2,0.97093
3094,3,2,0.97093
3088,0,1,0.97093
3088,2,3,0.97093
3088,3,2,0.97093
3067,1,3,0.97093
42,3,0,0.97093
127,3,1,0.970944
1942,4,6,0.970944
1578,3,6,0.970944
1564,1,2,0.970944
1561,0,1,0.970944
767,3,2,0.970944
2693,2,6,0.970944
2693,0,6,0.970944
2691,0,3,0.970944
2675,3,5,0.970944
2666,4,3,0.970944
162,2,4,0.970944
159,1,2,0.970944
1940,4,6,0.970944
4988,4,4,0.970954
4259,0,5,0.970976
1108,3,4,0.970976
4205,2,6,0.970976
4194,3,3,0.970976
4175,1,1,0.970976
3913,4,6,0.970976
3913,3,4,0.970976
3909,4,6,0.970976
3908,2,5,0.970976
3895,2,2,0.970976
914,0,0,0.970976
3584,1,0,0.970976
3470,4,0,0.970976
3470,0,0,0.970976
3345,2,3,0.970976
3341,4,0,0.970976
50,4,2,0.970976
2307,2,5,0.970976
3012,0,3,0.970976
3011,2,2,0.970976
1512,0,0,0.970976
50,3,1,0.970976
2964,1,0,0.970976
2207,4,0,0.970976
692,2,0,0.970976
692,1,3,0.970976
687,1,3,0.970976
2249,1,4,0.970976
4770,2,1,0.970976
2287,4,6,0.970976
4561,0,0,0.970976
4533,3,4,0.970976
2249,2,5,0.970976
4484,1,6,0.970976
4444,1,5,0.970976
2207,4,2,0.970976
4533,3,2,0.970976
556,2,2,0.970976
129,4,4,0.971014
3427,1,6,0.971014
401,2,3,0.971014
401,1,2,0.971014
1581,3,3,0.971014
3092,4,5,0.971014
3087,3,2,0.971014
165,1,1,0.971014
2667,4,3,0.971014
158,0,0,0.971014
157,0,0,0.971014
157,4,1,0.971014
4977,0,5,0.971014
143,3,0,0.971014
4296,2,2,0.971053
4296,3,0,0.971053
4293,3,2,0.971053
2141,3,3,0.971053
4278,3,1,0.971053
4195,4,1,0.971053
4705,3,3,0.971053
3665,3,2,0.971053
1764,0,5,0.971053
1764,2,4,0.971053
1764,0,6,0.971053
1700,2,1,0.971053
3340,3,4,0.971053
3340,3,0,0.971053
831,0,1,0.971053
1627,0,2,0.971053
4705,3,6,0.971053
3009,0,0,0.971053
3009,2,2,0.971053
1484,1,2,0.971053
2488,2,1,0.971053
676,2,2,0.971053
1253,0,3,0.971053
1251,0,6,0.971053
4487,2,1,0.971053
1235,2,4,0.971053
2488,3,2,0.971053
4950,0,4,0.971053
4536,4,4,0.971053
4772,1,3,0.971053
4536,3,2,0.971053
2248,0,2,0.971053
4482,3,5,0.971053
4476,2,6,0.971053
4475,3,3,0.971053
4473,2,1,0.971053
4473,3,5,0.971053
4471,4,0,0.971053
4471,3,5,0.971053
4452,3,1,0.971053
2206,4,0,0.971053
2206,4,5,0.971053
1941,0,1,0.971084
1575,1,2,0.971084
769,1,4,0.971084
2704,0,0,0.971084
164,1,1,0.971084
479,3,4,0.971098
466,2,0,0.971098
466,0,2,0.971098
1357,3,1,0.971098
4292,4,2,0.971129
4276,0,0,0.971129
4268,0,0,0.971129
4268,3,2,0.971129
4252,4,6,0.971129
4252,2,2,0.971129
4542,2,5,0.971129
4267,3,4,0.971129
3673,0,2,0.971129
911,3,0,0.971129
1748,4,3,0.971129
1746,4,4,0.971129
2247,4,5,0.971129
3474,1,1,0.971129
1720,4,1,0.971129
1649,4,3,0.971129
1635,3,6,0.971129
4845,1,6,0.971129
3038,3,1,0.971129
3038,4,0,0.971129
4717,3,6,0.971129
693,0,6,0.971129
690,1,3,0.971129
4711,4,0,0.971129
4763,2,3,0.971129
4764,0,2,0.971129
4717,0,2,0.971129
4711,2,1,0.971129
4635,2,6,0.971129
4635,3,0,0.971129
2289,0,0,0.971129
4542,2,0,0.971129
4532,4,4,0.971129
4532,3,2,0.971129
4501,3,3,0.971129
2247,2,6,0.971129
2247,2,5,0.971129
4477,4,4,0.971129
4472,0,6,0.971129
4472,4,0,0.971129
271,2,0,0.971129
4472,3,3,0.971129
560,4,1,0.971129
1928,3,3,0.971154
1576,2,3,0.971154
1576,3,6,0.971154
1576,1,6,0.971154
2728,0,2,0.971154
2678,1,2,0.971154
8,2,1,0.971154
8,4,5,0.971154
142,4,0,0.971154
140,1,3,0.971154
404,4,0,0.971182
1403,3,2,0.971182
1391,0,5,0.971182
1391,2,3,0.971182
43,3,0,0.971182
4987,0,5,0.971193
4987,2,1,0.971193
4987,4,4,0.971193
2144,4,2,0.971204
4275,3,4,0.971204
4270,0,5,0.971204
3891,1,0,0.971204
3889,1,0,0.971204
3889,3,4,0.971204
3790,1,6,0.971204
3782,2,5,0.971204
3782,3,2,0.971204
833,4,5,0.971204
833,3,0,0.971204
51,2,6,0.971204
4260,2,6,0.971204
1521,3,4,0.971204
2771,0,3,0.971204
691,2,0,0.971204
4674,2,3,0.971204
675,1,5,0.971204
4735,1,3,0.971204
2489,3,3,0.971204
2489,2,1,0.971204
4768,2,3,0.971204
4752,4,4,0.971204
4889,4,1,0.971204
286,0,5,0.971204
4628,1,2,0.971204
2292,2,4,0.971204
4502,0,0,0.971204
4495,3,3,0.971204
2205,2,5,0.971204
1937,3,0,0.971223
1937,3,3,0.971223
1937,2,2,0.971223
469,0,2,0.971264
465,2,0,0.971264
3425,4,6,0.971264
3417,2,3,0.971264
378,4,2,0.971264
377,4,2,0.971264
1394,0,5,0.971264
1394,2,3,0.971264
4302,3,0,0.971279
4301,3,0,0.971279
4294,0,5,0.971279
4504,4,2,0.971279
4277,3,2,0.971279
4277,0,5,0.971279
4255,3,3,0.971279
4223,2,6,0.971279
4189,2,5,0.971279
4186,3,1,0.971279
4630,4,1,0.971279
1105,1,5,0.971279
3809,3,2,0.971279
4522,3,4,0.971279
3610,4,3,0.971279
3609,0,1,0.971279
1795,3,2,0.971279
1795,1,3,0.971279
1765,4,4,0.971279
1762,2,4,0.971279
1747,0,3,0.971279
1744,1,6,0.971279
1744,4,6,0.971279
1739,0,0,0.971279
1739,1,4,0.971279
4479,3,3,0.971279
4868,0,2,0.971279
1646,2,1,0.971279
1646,2,4,0.971279
4625,2,1,0.971279
3010,2,2,0.971279
4440,0,5,0.971279
684,4,5,0.971279
1262,0,2,0.971279
1259,3,2,0.971279
2512,1,1,0.971279
4860,1,4,0.971279
4696,0,0,0.971279
4634,1,4,0.971279
4504,1,4,0.971279
4466,3,6,0.971279
4483,1,6,0.971279
4479,1,6,0.971279
4479,2,5,0.971279
4442,0,5,0.971279
2196,4,0,0.971279
1929,1,3,0.971292
1574,4,0,0.971292
1574,4,2,0.971292
2736,1,4,0.971292
2735,2,0,0.971292
2729,1,4,0.971292
2727,2,0,0.971292
2713,0,0,0.971292
2713,1,2,0.971292
16,3,1,0.971311
1389,3,5,0.971347
1353,0,2,0.971347
1340,3,1,0.971347
1336,3,1,0.971347
4317,3,3,0.971354
4313,1,2,0.971354
2145,1,2,0.971354
4272,0,6,0.971354
4245,0,0,0.971354
4225,4,0,0.971354
4225,4,6,0.971354
4221,2,1,0.971354
4206,2,1,0.971354
4206,3,5,0.971354
4188,0,0,0.971354
4188,3,0,0.971354
2087,4,6,0.971354
2509,1,1,0.971354
2069,1,6,0.971354
3890,3,4,0.971354
3822,3,5,0.971354
3822,0,4,0.971354
3796,2,3,0.971354
3795,4,4,0.971354
1881,0,3,0.971354
3731,0,0,0.971354
3731,0,2,0.971354
1874,0,5,0.971354
3602,3,0,0.971354
1792,2,6,0.971354
275,0,5,0.971354
1779,3,3,0.971354
1774,0,0,0.971354
1763,2,3,0.971354
1763,2,1,0.971354
1760,3,1,0.971354
1758,2,1,0.971354
4864,4,1,0.971354
1727,2,0,0.971354
1717,4,1,0.971354
1717,4,6,0.971354
1704,2,1,0.971354
4767,2,1,0.971354
3300,3,2,0.971354
1625,0,2,0.971354
4618,4,2,0.971354
4718,2,6,0.971354
3152,3,4,0.971354
3152,0,0,0.971354
2290,0,0,0.971354
4867,3,2,0.971354
4864,0,2,0.971354
2770,0,3,0.971354
701,4,3,0.971354
699,4,3,0.971354
698,1,3,0.971354
2602,4,0,0.971354
1265,4,5,0.971354
2509,4,0,0.971354
4869,0,2,0.971354
4762,4,4,0.971354
4761,1,4,0.971354
4718,2,3,0.971354
4710,0,2,0.971354
4701,1,6,0.971354
4184,2,0,0.971354
4633,3,5,0.971354
4629,3,5,0.971354
4627,3,5,0.971354
4621,3,3,0.971354
281,0,5,0.971354
2290,1,4,0.971354
4521,2,1,0.971354
4480,4,4,0.971354
2208,4,5,0.971354
1927,0,3,0.97136
1926,0,3,0.97136
1932,3,6,0.97136
4274,1,5,0.971429
4274,3,0,0.971429
4248,4,6,0.971429
4134,3,0,0.971429
4134,4,5,0.971429
4416,1,0,0.971429
4001,1,6,0.971429
976,1,3,0.971429
1933,2,1,0.971429
3821,3,5,0.971429
482,4,4,0.971429
482,3,6,0.971429
482,0,5,0.971429
3739,2,0,0.971429
3739,3,4,0.971429
221,1,1,0.971429
1775,0,4,0.971429
1755,2,5,0.971429
1755,2,1,0.971429
1751,1,4,0.971429
1738,0,0,0.971429
1738,3,0,0.971429
4645,0,3,0.971429
1723,3,1,0.971429
1723,4,1,0.971429
1707,0,4,0.971429
4684,4,4,0.971429
4699,2,3,0.971429
835,1,1,0.971429
1648,2,3,0.971429
1647,4,1,0.971429
1637,2,4,0.971429
3206,4,6,0.971429
3151,3,4,0.971429
373,4,5,0.971429
3003,3,1,0.971429
368,1,2,0.971429
1416,0,4,0.971429
2786,4,1,0.971429
1395,3,4,0.971429
2768,0,3,0.971429
1352,0,6,0.971429
1339,4,1,0.971429
1339,2,5,0.971429
1261,0,2,0.971429
2524,1,1,0.971429
44,1,4,0.971429
4965,4,4,0.971429
4957,4,6,0.971429
4957,4,1,0.971429
4736,1,1,0.971429
4653,1,4,0.971429
4645,1,4,0.971429
4530,2,1,0.971429
4520,3,4,0.971429
4505,1,5,0.971429
4416,3,3,0.971429
4411,1,2,0.971429
2201,4,0,0.971429
4399,4,2,0.971429
4298,2,1,0.971503
4230,4,6,0.971503
4230,2,1,0.971503
4227,2,1,0.971503
4207,3,5,0.971503
2089,0,1,0.971503
4182,2,0,0.971503
4104,0,3,0.971503
3741,1,3,0.971503
999,2,1,0.971503
1980,1,5,0.971503
1979,2,5,0.971503
977,2,0,0.971503
3806,3,1,0.971503
3806,0,3,0.971503
4946,1,6,0.971503
1893,2,1,0.971503
1893,1,4,0.971503
3749,3,4,0.971503
1883,1,4,0.971503
3741,3,2,0.971503
1880,2,4,0.971503
3737,1,2,0.971503
3734,3,2,0.971503
909,0,0,0.971503
3618,0,1,0.971503
3616,0,3,0.971503
3611,0,2,0.971503
3611,0,1,0.971503
1786,2,5,0.971503
1776,3,3,0.971503
1776,0,6,0.971503
1776,2,1,0.971503
4881,2,4,0.971503
1761,3,1,0.971503
4946,2,3,0.971503
1757,3,1,0.971503
1743,0,3,0.971503
844,2,5,0.971503
843,3,0,0.971503
3339,1,4,0.971503
3337,2,3,0.971503
3291,0,1,0.971503
3291,3,5,0.971503
3180,2,3,0.971503
3180,3,4,0.971503
4651,1,4,0.971503
4500,1,5,0.971503
2603,4,5,0.971503
4651,1,2,0.971503
78,3,2,0.971503
4946,4,3,0.971503
4945,4,3,0.971503
4903,0,3,0.971503
4894,2,0,0.971503
4893,2,4,0.971503
4890,3,0,0.971503
4879,0,3,0.971503
4848,3,2,0.971503
2198,3,5,0.971503
4724,4,0,0.971503
4574,2,1,0.971503
4689,4,5,0.971503
4574,1,0,0.971503
2240,3,1,0.971503
4893,4,1,0.971503
2202,4,1,0.971503
2195,3,5,0.971503
2195,3,1,0.971503
1092,1,5,0.971503
4133,1,6,0.97151
4133,1,5,0.97151
1829,2,3,0.97151
1829,3,1,0.97151
402,1,2,0.97151
1472,4,3,0.97151
1451,2,6,0.97151
1451,4,3,0.97151
4975,4,4,0.97153
9,2,1,0.971564
4319,3,5,0.971576
1073,3,3,0.971576
2213,0,3,0.971576
4700,1,6,0.971576
4208,2,6,0.971576
4208,2,1,0.971576
66,0,0,0.971576
66,3,5,0.971576
66,2,5,0.971576
65,0,6,0.971576
997,2,1,0.971576
64,1,5,0.971576
64,0,6,0.971576
3798,4,4,0.971576
1901,4,2,0.971576
1894,0,0,0.971576
1891,3,5,0.971576
1889,1,4,0.971576
1886,3,5,0.971576
1886,1,1,0.971576
1886,2,1,0.971576
3736,0,1,0.971576
3733,0,0,0.971576
4886,0,3,0.971576
3647,0,0,0.971576
1781,3,4,0.971576
1096,3,4,0.971576
4437,3,6,0.971576
868,2,6,0.971576
1711,3,5,0.971576
2199,3,0,0.971576
3304,1,2,0.971576
3304,3,2,0.971576
3288,3,4,0.971576
3273,3,6,0.971576
1624,3,3,0.971576
1624,3,1,0.971576
3220,0,2,0.971576
2147,1,6,0.971576
3205,4,6,0.971576
52,1,5,0.971576
3179,1,2,0.971576
52,2,5,0.971576
2966,1,0,0.971576
2772,1,4,0.971576
4920,2,4,0.971576
2521,3,5,0.971576
4676,2,1,0.971576
4725,4,0,0.971576
4547,2,0,0.971576
4547,2,1,0.971576
4546,2,1,0.971576
4395,0,3,0.971576
4394,0,6,0.971576
4380,0,1,0.971576
1884,1,4,0.971576
2180,4,1,0.971576
2180,3,0,0.971576
3098,4,3,0.971591
3098,1,3,0.971591
3098,4,2,0.971591
35,3,5,0.971609
4964,0,5,0.971609
4964,1,0,0.971609
4964,4,5,0.971609
145,3,0,0.971631
4229,0,1,0.971649
4218,3,1,0.971649
4211,3,5,0.971649
2081,2,4,0.971649
2074,3,5,0.971649
2073,3,5,0.971649
2047,3,2,0.971649
2047,0,3,0.971649
4093,1,5,0.971649
2038,4,4,0.971649
4071,1,3,0.971649
4071,3,0,0.971649
4070,2,6,0.971649
4069,0,1,0.971649
4003,0,4,0.971649
975,1,5,0.971649
3826,4,1,0.971649
3787,3,4,0.971649
3775,4,4,0.971649
3752,1,1,0.971649
3752,2,6,0.971649
3752,3,6,0.971649
3744,3,6,0.971649
3613,0,3,0.971649
1766,0,5,0.971649
887,1,1,0.971649
1766,3,3,0.971649
1766,4,4,0.971649
887,3,0,0.971649
1740,0,0,0.971649
1728,4,4,0.971649
1726,0,4,0.971649
849,4,1,0.971649
849,4,2,0.971649
4922,4,5,0.971649
4733,0,5,0.971649
3336,1,5,0.971649
837,0,1,0.971649
3303,3,2,0.971649
3218,0,0,0.971649
3217,0,5,0.971649
3217,4,5,0.971649
1525,2,6,0.971649
1525,2,3,0.971649
1525,3,6,0.971649
4642,0,3,0.971649
2630,2,5,0.971649
2628,1,4,0.971649
4722,4,0,0.971649
4947,4,1,0.971649
4922,3,1,0.971649
4906,0,6,0.971649
4901,0,3,0.971649
4873,3,2,0.971649
4722,3,2,0.971649
4722,4,1,0.971649
4675,0,6,0.971649
4648,0,3,0.971649
4642,2,4,0.971649
4617,1,6,0.971649
4616,1,6,0.971649
4567,1,6,0.971649
4566,1,3,0.971649
4548,2,0,0.971649
4545,0,4,0.971649
4498,0,5,0.971649
2239,3,1,0.971649
4438,0,0,0.971649
4424,2,4,0.971649
4421,3,4,0.971649
4421,2,4,0.971649
4420,4,5,0.971649
4397,2,2,0.971649
4397,2,3,0.971649
4986,3,3,0.97166
